bond_sym_id,coupon_rate,issue_date,maturity_date,unsecured_indicator,junior_indicator,convertible_indicator,gvkey,industry
NTRS.GW,3.375,2011-08-22,20210823,0,0,0,7982,Banking
NU.HD,5.65,2008-06-05,20130601,0,0,0,7970,Utilities
NUE.GD,5.75,2007-12-03,20171201,0,0,0,8030,Steelworks Etc
NUE.GE,6.4,2007-12-03,20371201,0,0,0,8030,Steelworks Etc
NUE.GF,5.0,2007-12-03,20121201,0,0,0,8030,Steelworks Etc
NUE.GG,5.85,2008-06-02,20180601,0,0,0,8030,Steelworks Etc
NUE.GH,5.0,2008-06-02,20130601,0,0,0,8030,Steelworks Etc
NUE.GI,4.125,2010-09-21,20220915,0,0,0,8030,Steelworks Etc
NUIN.GB,5.5,2005-09-12,20150915,0,0,0,25296,Trading
NUVA.GB,2.25,2008-03-07,20130315,1,0,0,264385,Medical Equipment
NUVA.GC,2.75,2011-06-28,20170701,0,0,1,264385,Medical Equipment
NVE.AU,6.25,2010-11-22,20201115,0,0,0,7824,Utilities
NVGD.GA,5.5,2008-03-26,20150501,0,0,0,20600,Precious Metals
NVL.GA,7.25,2005-02-03,20150215,0,0,0,162701,Steelworks Etc
NVL.GB,7.25,2007-01-04,20150215,0,0,0,162701,Steelworks Etc
NWK.GC,3.75,2007-12-18,20141215,0,0,0,13011,Computers
NWL.GS,5.5,2009-03-30,20140315,0,0,0,7875,Medical Equipment
NWL.GT,10.6,2009-03-31,20190415,0,0,0,7875,Medical Equipment
NWL.GU,4.7,2010-08-10,20200815,0,0,0,7875,Medical Equipment
NXG.AA,3.5,2010-10-05,20161001,0,0,0,7984,Precious Metals
NXL.GS,5.3,2005-01-13,20150115,0,0,0,7852,Trading
NXL.GT,5.125,2005-09-19,20120915,0,0,0,7852,Trading
NXL.GU,5.25,2005-09-19,20150915,0,0,0,7852,Trading
NXY.GE,5.2,2005-03-10,20150310,0,0,0,2697,Petroleum and Natural Gas
NXY.GF,5.875,2005-03-10,20350310,0,0,0,2697,Petroleum and Natural Gas
NXY.GG,5.65,2007-05-04,20170515,0,0,0,2697,Petroleum and Natural Gas
NXY.GH,6.4,2007-05-04,20370515,0,0,0,2697,Petroleum and Natural Gas
NXY.GI,6.2,2009-07-30,20190730,0,0,0,2697,Petroleum and Natural Gas
NXY.GJ,7.5,2009-07-30,20390730,0,0,0,2697,Petroleum and Natural Gas
NYT.GN,5.0,2005-03-17,20150315,0,0,0,7866,Printing and Publishing
NYT.GS,6.625,2011-04-07,20161215,0,0,0,7866,Printing and Publishing
NYX.GA,4.8,2008-05-29,20130628,0,0,0,166451,Trading
O.GE,5.875,2005-03-11,20350315,0,0,0,30822,Trading
O.GF,5.375,2005-09-15,20170915,0,0,0,30822,Trading
O.GG,5.95,2006-09-18,20160915,0,0,0,30822,Trading
O.GH,6.75,2007-09-05,20190815,0,0,0,30822,Trading
O.GI,5.75,2010-06-29,20210115,0,0,0,30822,Trading
OAS.AC,6.5,2011-11-10,20211101,0,0,0,184442,Petroleum and Natural Gas
OAS.AD,7.25,2011-12-21,20190201,0,0,0,184442,Petroleum and Natural Gas
OCR.GI,6.875,2005-12-15,20151215,0,1,0,8133,Retail
OHI.GG,7.0,2006-04-19,20160115,0,0,0,25633,Trading
OHI.GM,7.5,2010-11-22,20200215,0,0,0,25633,Trading
OHI.GN,6.75,2011-07-06,20221015,0,0,0,25633,Trading
OIS.GB,2.375,2005-06-21,20250701,0,0,0,142260,Machinery
OKE.GN,5.2,2005-06-17,20150615,0,0,0,8151,Utilities
OKE.GO,6.0,2005-06-17,20350615,0,0,0,8151,Utilities
OKE.GR,6.15,2006-09-25,20161001,0,0,0,28919,Utilities
OKE.GS,6.65,2006-09-25,20361001,0,0,0,28919,Utilities
OKE.GT,6.85,2007-09-28,20371015,0,0,0,28919,Utilities
OKE.GU,8.625,2009-03-03,20190301,0,0,0,28919,Utilities
OKE.GV,3.25,2011-01-26,20160201,0,0,0,28919,Utilities
OKE.GW,6.125,2011-01-26,20410201,0,0,0,28919,Utilities
OKE3674944,8.625,2009-03-03,20190301,0,0,0,28919,Utilities
OLN.GD,6.75,2007-02-28,20160615,0,0,0,8123,Chemicals
OLN.GE,8.875,2009-08-19,20190815,0,0,0,8123,Chemicals
OMC.GI,5.9,2006-03-29,20160415,0,0,0,4066,Business Services
OMC.GJ,0.0,2006-05-30,20380701,0,0,0,4066,Business Services
OMC.GK,0.0,2008-08-08,20320731,0,0,0,4066,Business Services
OMC.GL,6.25,2009-07-01,20190715,0,0,0,4066,Business Services
OMI.GA,6.35,2006-04-07,20160415,0,0,0,8213,Wholesale
OMN.GC,7.875,2011-08-22,20181101,0,0,0,124254,Chemicals
ONXX.GB,4.0,2009-08-12,20160815,0,0,0,62826,Pharmaceutical Products
OPY.AB,8.75,2011-08-09,20180415,0,0,0,13453,Trading
ORCL.GK,4.95,2008-04-09,20130415,0,0,0,12142,Business Services
ORCL.GL,6.5,2008-04-09,20380415,0,0,0,12142,Business Services
ORCL.GM,5.75,2008-04-09,20180415,0,0,0,12142,Business Services
ORCL.GN,3.75,2009-07-08,20140708,0,0,0,12142,Business Services
ORCL.GO,5.0,2009-07-08,20190708,0,0,0,12142,Business Services
ORCL.GP,6.125,2009-07-08,20390708,0,0,0,12142,Business Services
ORCL.GT,3.875,2011-12-12,20200715,0,0,0,12142,Business Services
ORCL.GU,5.375,2011-12-12,20400715,0,0,0,12142,Business Services
ORH.GD,6.875,2005-05-13,20150501,0,0,0,143073,Insurance
ORI.GD,3.75,2011-03-08,20180315,0,0,1,14828,Insurance
ORIX.GB,4.71,2010-04-27,20150427,0,0,0,15668,Banking
ORIX.GC,5.0,2011-01-12,20160112,0,0,0,15668,Banking
ORLY.AA,4.875,2011-01-14,20210114,0,0,0,28180,Retail
ORLY.AB,4.625,2011-09-19,20210915,0,0,0,28180,Retail
OSG.GF,8.125,2010-03-29,20180330,0,0,0,8210,Transportation
OTTR.GG,9.0,2009-12-04,20161215,0,0,0,8199,Utilities
OWC.GH,6.5,2007-06-15,20161201,0,0,0,8214,Construction Materials
OWC.GI,7.0,2007-06-15,20361201,0,0,0,8214,Construction Materials
OWC.GJ,9.0,2009-06-08,20190615,0,0,0,8214,Construction Materials
OXM.GD,11.375,2009-08-21,20150715,0,0,0,8219,Apparel
OXY.HG,7.0,2008-10-21,20131101,0,0,0,8068,Petroleum and Natural Gas
OXY.HH,4.125,2009-05-15,20160601,0,0,0,8068,Petroleum and Natural Gas
OXY.HI,4.1,2010-12-16,20210201,0,0,0,8068,Petroleum and Natural Gas
OXY.HJ,2.5,2010-12-16,20160201,0,0,0,8068,Petroleum and Natural Gas
OXY.HK,1.45,2010-12-16,20131213,0,0,0,8068,Petroleum and Natural Gas
OXY.HL,3.125,2011-08-18,20220215,0,0,0,8068,Petroleum and Natural Gas
OXY.HM,1.75,2011-08-18,20170215,0,0,0,8068,Petroleum and Natural Gas
PAA.GH,5.875,2005-03-23,20160815,0,0,0,116029,Business Services
PAA.GJ,5.25,2005-11-16,20150615,0,0,0,116029,Business Services
PAA.GN,6.65,2007-07-18,20370115,0,0,0,116029,Business Services
PAA.GO,6.7,2006-12-13,20360515,0,0,0,116029,Business Services
PAA.OP,6.125,2007-07-18,20170115,0,0,0,116029,Business Services
PAA.OR,6.5,2008-11-12,20180501,0,0,0,116029,Business Services
PAA.OS,4.25,2009-07-23,20120901,0,0,0,116029,Business Services
PAA.OT,5.75,2009-09-04,20200115,0,0,0,116029,Business Services
PAA.OV,3.95,2010-07-14,20150915,0,0,0,116029,Business Services
PAA.OW,5.0,2011-01-14,20210201,0,0,0,116029,Business Services
PAA.OY,8.75,2009-04-20,20190501,0,0,0,116029,Business Services
PAET.GB,9.5,2008-02-06,20150715,0,0,0,176833,Communication
PAET.GD,8.875,2009-11-02,20170630,0,0,0,176833,Communication
PAET.GH,9.875,2011-07-07,20181201,0,0,0,176833,Communication
PAS.GD,4.875,2005-01-10,20150115,0,0,0,5824,Candy  &&  Soda
PAS.GP,5.5,2005-05-18,20350515,0,0,0,5824,Candy  &&  Soda
PAS.GQ,5.0,2005-05-18,20170515,0,0,0,5824,Candy  &&  Soda
PAS.GT,5.75,2007-07-18,20120731,0,0,0,5824,Candy  &&  Soda
PAS.GV,4.375,2009-02-12,20140215,0,0,0,5824,Candy  &&  Soda
PBI.GR,5.0,2005-03-22,20150315,0,0,0,8606,Computers
PBI.GS,4.75,2005-07-13,20160115,0,0,0,8606,Computers
PBI.GU,5.25,2006-11-17,20370115,0,0,0,8606,Computers
PBI.GV,5.75,2007-09-11,20170915,0,0,0,8606,Computers
PBI.GW,5.6,2008-03-07,20180315,1,0,0,8606,Computers
PBI.GX,6.25,2009-03-05,20190315,0,0,0,8606,Computers
PCG.JB,5.8,2007-03-13,20370301,0,0,0,65092,Utilities
PCG.JC,5.625,2007-12-04,20171130,0,0,0,65092,Utilities
PCG.JD,6.35,2008-03-03,20380215,0,0,0,65092,Utilities
PCG.JE,8.25,2008-10-21,20181015,0,0,0,65092,Utilities
PCG.JF,6.25,2008-11-18,20131201,0,0,0,65092,Utilities
PCG.JI,6.25,2009-03-06,20390301,0,0,0,65092,Utilities
PCG.JJ,5.75,2009-03-12,20140401,0,0,0,8264,Utilities
PCG.JL,5.8,2007-03-13,20370301,0,0,0,65092,Utilities
PCG.JM,5.4,2009-11-18,20400115,0,0,0,65092,Utilities
PCG.JN,3.5,2010-09-15,20201001,0,0,0,65092,Utilities
PCG.JO,4.25,2011-05-13,20210515,0,0,0,65092,Utilities
PCG.JP,3.25,2011-09-12,20210915,0,0,0,65092,Utilities
PCG.JR,4.5,2011-12-01,20411215,0,0,0,65092,Utilities
PCH.GT,7.5,2010-06-04,20191101,0,0,0,8692,Construction Materials
PCL.AA,4.7,2010-11-15,20210315,0,0,0,11456,Construction Materials
PCL.GA,5.875,2005-11-14,20151115,0,0,0,11456,Construction Materials
PCLN.GI,0.5,2006-09-27,20110930,0,0,1,119314,Business Services
PCLN.GJ,0.75,2006-09-27,20130930,0,0,0,119314,Business Services
PCU.GG,7.5,2006-01-03,20350727,0,0,0,61811,Non-Metallic and Industrial Metal Mining
PCU.GH,6.375,2006-01-03,20150727,0,0,0,61811,Non-Metallic and Industrial Metal Mining
PCU.GJ,6.75,2010-04-16,20400416,0,0,0,61811,Non-Metallic and Industrial Metal Mining
PCU.GK,5.375,2010-04-16,20200416,0,0,0,61811,Non-Metallic and Industrial Metal Mining
PCX.GA,3.25,2008-05-28,20130531,0,0,0,178608,Coal
PCX.GE,8.25,2010-05-05,20180430,0,0,0,178608,Coal
PCZ.GL,5.95,2005-05-16,20350515,0,0,0,15150,Petroleum and Natural Gas
PCZ.GM,6.05,2008-05-15,20180515,0,0,0,15150,Petroleum and Natural Gas
PCZ.GN,6.8,2008-05-15,20380515,0,0,0,15150,Petroleum and Natural Gas
PDC.AC,9.875,2010-10-07,20180315,0,0,0,9835,Petroleum and Natural Gas
PDE.GJ,8.5,2009-06-02,20190615,0,0,0,14908,Petroleum and Natural Gas
PDE.GK,6.875,2010-08-06,20200815,0,0,0,14908,Petroleum and Natural Gas
PDE.GL,7.875,2010-08-06,20400815,0,0,0,14908,Petroleum and Natural Gas
PDLI.GH,2.875,2010-11-01,20150215,0,0,0,24878,Pharmaceutical Products
PDLI.GI,3.75,2011-05-16,20150501,0,0,0,24878,Pharmaceutical Products
PENN.GG,6.75,2005-08-05,20150301,0,1,0,30259,Entertainment
PEP.KU,4.65,2007-12-04,20130215,0,0,0,8479,Beer  &&  Liquor
PEP.KV,5.0,2008-05-28,20180601,0,0,0,8479,Beer  &&  Liquor
PEP.KW,7.9,2008-10-24,20181101,0,0,0,8479,Beer  &&  Liquor
PEP.KX,3.75,2009-03-02,20140301,0,0,0,8479,Beer  &&  Liquor
PEP.KZ,3.1,2010-01-14,20150115,0,0,0,8479,Beer  &&  Liquor
PEP.LA,4.5,2010-01-14,20200115,0,0,0,8479,Beer  &&  Liquor
PEP.LB,5.5,2010-01-14,20400115,0,0,0,8479,Beer  &&  Liquor
PEP.LC,0.875,2010-10-26,20131025,0,0,0,8479,Beer  &&  Liquor
PEP.LD,3.125,2010-10-26,20201101,0,0,0,8479,Beer  &&  Liquor
PEP.LE,4.875,2010-10-26,20401101,0,0,0,8479,Beer  &&  Liquor
PEP.LG,2.5,2011-05-10,20160510,0,0,0,8479,Beer  &&  Liquor
PEP.LH,3.0,2011-08-29,20210825,0,0,0,8479,Beer  &&  Liquor
PEP.LI,0.8,2011-08-29,20140825,0,0,0,8479,Beer  &&  Liquor
PETD.GB,12.0,2008-06-23,20180215,0,0,0,8512,Petroleum and Natural Gas
PFE.GM,7.2,2009-03-24,20390315,0,0,0,8530,Pharmaceutical Products
PFE.GO,6.2,2009-03-24,20190315,0,0,0,8530,Pharmaceutical Products
PFE.GQ,5.35,2009-03-24,20150315,0,0,0,8530,Pharmaceutical Products
PFG.LU,6.05,2006-10-16,20361015,0,0,0,145701,Insurance
PFG.MK,7.875,2009-05-21,20140515,0,0,0,145701,Insurance
PFG.ML,8.875,2009-05-21,20190515,0,0,0,145701,Insurance
PG.HB,0.0,2005-11-30,20551201,1,0,0,8762,Consumer Goods
PG.HB,0.0244,2005-11-30,20551201,1,0,0,8762,Consumer Goods
PG.HB,0.3351,2005-11-30,20551201,1,0,0,8762,Consumer Goods
PG.HB,0.54211,2005-11-30,20551201,1,0,0,8762,Consumer Goods
PG.HB,0.63067,2005-11-30,20551201,1,0,0,8762,Consumer Goods
PG.HB,0.75456,2005-11-30,20551201,1,0,0,8762,Consumer Goods
PG.HB,1.01611,2005-11-30,20551201,1,0,0,8762,Consumer Goods
PG.HB,1.18063,2005-11-30,20551201,1,0,0,8762,Consumer Goods
PG.HB,1.70625,2005-11-30,20551201,1,0,0,8762,Consumer Goods
PG.HB,2.00031,2005-11-30,20551201,1,0,0,8762,Consumer Goods
PG.HB,2.02075,2005-11-30,20551201,1,0,0,8762,Consumer Goods
PG.HB,2.22025,2005-11-30,20551201,1,0,0,8762,Consumer Goods
PG.HB,2.32613,2005-11-30,20551201,1,0,0,8762,Consumer Goods
PG.HB,2.43813,2005-11-30,20551201,1,0,0,8762,Consumer Goods
PG.HC,0.0,2006-05-30,20560601,0,0,0,8762,Consumer Goods
PG.HC,0.0244,2006-05-30,20560601,0,0,0,8762,Consumer Goods
PG.HC,0.3351,2006-05-30,20560601,0,0,0,8762,Consumer Goods
PG.HC,0.54211,2006-05-30,20560601,0,0,0,8762,Consumer Goods
PG.HC,0.63067,2006-05-30,20560601,0,0,0,8762,Consumer Goods
PG.HC,0.75456,2006-05-30,20560601,0,0,0,8762,Consumer Goods
PG.HC,1.01611,2006-05-30,20560601,0,0,0,8762,Consumer Goods
PG.HC,1.18063,2006-05-30,20560601,0,0,0,8762,Consumer Goods
PG.HC,1.70625,2006-05-30,20560601,0,0,0,8762,Consumer Goods
PG.HC,2.00031,2006-05-30,20560601,0,0,0,8762,Consumer Goods
PG.HC,2.02075,2006-05-30,20560601,0,0,0,8762,Consumer Goods
PG.HC,2.22025,2006-05-30,20560601,0,0,0,8762,Consumer Goods
PG.HC,2.32613,2006-05-30,20560601,0,0,0,8762,Consumer Goods
PG.HC,2.43813,2006-05-30,20560601,0,0,0,8762,Consumer Goods
PG.HD,5.55,2007-03-05,20370305,0,0,0,8762,Consumer Goods
PG.HK,0.0,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HK,0.0372,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HK,0.212,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HK,0.33385,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HK,0.55028,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HK,0.66344,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HK,0.83122,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HK,1.02,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HK,1.28849,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HK,1.8245,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HK,2.03413,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HK,2.04063,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HK,2.11025,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HK,2.31088,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HK,2.48819,2008-09-10,20580915,0,0,0,8762,Consumer Goods
PG.HM,3.5,2009-02-06,20150215,0,0,0,8762,Consumer Goods
PG.HN,4.7,2009-02-06,20190215,0,0,0,8762,Consumer Goods
PG.HQ,3.15,2009-08-28,20150901,0,0,0,8762,Consumer Goods
PG.HR,1.375,2010-02-08,20120801,0,0,0,8762,Consumer Goods
PG.HT,1.8,2010-11-18,20151115,0,0,0,8762,Consumer Goods
PG.HU,0.7,2011-08-15,20140815,0,0,0,8762,Consumer Goods
PG.HV,1.45,2011-08-15,20160815,0,0,0,8762,Consumer Goods
PGN.IK,5.625,2006-01-13,20160115,0,0,0,2783,Utilities
PGN.IR,7.05,2009-03-19,20190315,0,0,0,2783,Utilities
PGN.IS,6.05,2009-03-19,20140315,0,0,0,2783,Utilities
PGN.IT,4.875,2009-11-19,20191201,0,0,0,2783,Utilities
PGN.IU,6.0,2009-11-19,20391201,0,0,0,2783,Utilities
PGN.IX,4.4,2011-01-21,20210115,0,0,0,2783,Utilities
PGR.GH,3.75,2011-08-22,20210823,0,0,0,13341,Insurance
PHG.GG,6.875,2008-03-11,20380311,0,0,0,8546,Electrical Equipment
PHG.GH,4.625,2008-03-11,20130311,0,0,0,8546,Electrical Equipment
PHG.GI,5.75,2008-03-11,20180311,0,0,0,8546,Electrical Equipment
PHH.GG,4.0,2009-09-29,20140901,0,0,0,8240,Banking
PHH.GJ,4.0,2009-09-29,20140901,0,0,0,8240,Banking
PHH.GK,9.25,2011-03-30,20160301,0,0,0,8240,Banking
PHII.GB,7.125,2006-12-04,20130415,0,0,0,8515,Transportation
PHM.GO,5.2,2005-02-10,20150215,0,0,0,8823,Construction
PHM.GP,6.0,2005-02-10,20350215,0,0,0,8823,Construction
PHMX.GB,12.75,2009-12-03,20140715,0,0,0,62055,Healthcare
PIRE.GB,6.375,2006-02-14,20360215,0,0,1,8579,Retail
PKD.GM,2.125,2007-07-05,20120715,0,0,0,8357,Petroleum and Natural Gas
PKG.GF,6.5,2008-03-25,20180315,0,0,0,128978,Shipping Containers
PKI.GE,5.0,2011-10-25,20211115,0,0,0,4145,Measuring and Control Equipment
PL.LW,6.4,2007-12-11,20180115,0,0,0,8789,Insurance
PL.MS,8.45,2009-10-09,20391015,0,0,0,8789,Insurance
PL.MT,7.375,2009-10-09,20191015,0,0,0,8789,Insurance
PLAB.GF,5.5,2009-09-16,20141001,0,0,0,13200,Electrical Equipment
PLD.GQ,5.625,2006-07-21,20151115,0,0,0,29984,Trading
PLD.GS,5.75,2006-03-27,20160401,0,0,0,29984,Trading
PLD.GU,5.625,2006-11-14,20161115,0,0,0,29984,Trading
PLD.GW,2.25,2007-03-26,20370401,0,0,0,29984,Trading
PLD.GX,1.875,2007-11-08,20371115,0,0,0,29984,Trading
PLD.GY,6.625,2008-05-07,20180515,0,0,0,29984,Trading
PLD.GZ,2.625,2008-05-07,20380515,0,0,0,29984,Trading
PLD.HA,7.625,2009-08-14,20140815,0,0,0,29984,Trading
PLD.HB,7.375,2009-10-30,20191030,0,0,0,29984,Trading
PLD.HD,6.875,2010-03-16,20200315,0,0,0,29984,Trading
PLD.HE,6.25,2010-03-16,20170315,0,0,0,29984,Trading
PLD.HF,2.25,2011-06-08,20370401,0,0,0,29984,Trading
PLD.HG,1.875,2011-06-08,20371115,0,0,0,29984,Trading
PLD.HH,2.625,2011-06-08,20380515,0,0,0,29984,Trading
PLD.HI,5.5,2011-06-03,20130301,0,0,0,29984,Trading
PLD.HJ,7.625,2011-06-03,20140815,0,0,0,29984,Trading
PLD.HM,5.625,2011-06-03,20151115,0,0,0,29984,Trading
PLD.HN,5.75,2011-04-01,20160401,0,0,0,29984,Trading
PLD.HP,5.625,2011-06-03,20161115,0,0,0,29984,Trading
PLD.HQ,6.25,2011-06-03,20170315,0,0,0,29984,Trading
PLD.HR,7.625,2011-06-03,20170701,0,0,0,29984,Trading
PLD.HS,6.625,2011-06-03,20180515,0,0,0,29984,Trading
PLD.HT,7.375,2011-04-30,20191030,0,0,0,29984,Trading
PLD.HU,6.875,2011-03-15,20200315,0,0,0,29984,Trading
PLD.HV,3.25,2011-06-08,20150315,0,0,0,29984,Trading
PLL.AA,5.0,2010-06-18,20200615,0,0,0,8304,Machinery
PLX.GK,7.0,2007-03-13,20170315,0,0,0,149268,Petroleum and Natural Gas
PLX.GL,7.75,2007-06-19,20150615,0,0,0,149268,Petroleum and Natural Gas
PLX.GN,7.625,2008-05-23,20180601,0,0,0,149268,Petroleum and Natural Gas
PLX.GO,10.0,2009-03-06,20160301,0,0,0,149268,Petroleum and Natural Gas
PLX.GQ,8.625,2009-09-11,20191015,0,0,0,149268,Petroleum and Natural Gas
PLX.GR,7.625,2010-03-29,20200401,0,0,0,149268,Petroleum and Natural Gas
PLX.GS,6.625,2011-03-29,20210501,0,0,0,149268,Petroleum and Natural Gas
PMCS.GC,2.25,2005-10-26,20251015,0,0,0,23943,Electrical Equipment
PMCS.GD,2.25,2005-10-26,20251015,0,0,0,23943,Electrical Equipment
PMI.GH,6.0,2006-09-18,20160915,0,0,0,31707,Insurance
PMI.GI,6.625,2006-09-18,20360915,0,0,0,31707,Insurance
PMI.GJ,4.5,2010-04-30,20200415,0,0,0,31707,Insurance
PNK.GI,8.625,2010-07-23,20170801,0,0,0,5671,Entertainment
PNM.GA,9.25,2008-05-16,20150515,0,0,0,8807,Utilities
PNP.HA,5.25,2005-08-22,20150901,0,0,0,65251,Trading
PNR.AA,5.0,2011-05-09,20210515,0,0,0,8463,Machinery
PNY.GL,6.25,2006-06-20,20360601,0,0,0,8577,Utilities
PODD.AB,3.75,2011-06-29,20160615,0,0,0,177227,Medical Equipment
POL.GR,7.375,2010-09-24,20200915,0,0,0,28194,Chemicals
POM.IF,6.125,2007-06-08,20170601,0,0,0,8694,Utilities
POM.II,2.7,2010-10-01,20151001,0,0,0,8694,Utilities
POT.AA,3.25,2010-11-30,20171201,0,0,0,16582,Chemicals
POT.AB,5.625,2010-11-30,20401201,0,0,0,16582,Chemicals
POT.GD,5.875,2006-12-04,20361201,0,0,0,16582,Chemicals
POT.GE,5.25,2009-05-01,20140515,0,0,0,16582,Chemicals
POT.GF,6.5,2009-05-01,20190515,0,0,0,16582,Chemicals
POT.GG,3.75,2009-09-28,20150930,0,0,0,16582,Chemicals
POT.GH,4.875,2009-09-28,20200330,0,0,0,16582,Chemicals
PPC.AC,7.875,2011-12-15,20181215,0,0,0,12785,Food Products
PPG.GJ,5.75,2008-03-18,20130315,0,0,0,8247,Chemicals
PPG.GK,6.65,2008-03-18,20180315,0,0,0,8247,Chemicals
PPG.GL,7.7,2008-03-18,20380315,0,0,0,8247,Chemicals
PPG.GM,3.6,2010-11-12,20201115,0,0,0,8247,Chemicals
PPL.IA,5.7,2005-10-26,20351015,1,0,0,156676,Utilities
PPL.IB,6.2,2006-05-18,20160515,0,0,0,156676,Utilities
PPL.IC,6.0,2006-12-14,20361215,0,0,0,156676,Utilities
PPL.IG,6.5,2008-03-14,20180501,0,0,0,156676,Utilities
PPL.IH,6.3,2008-07-21,20130715,0,0,0,156676,Utilities
PPL.IR,4.6,2011-12-16,20211215,0,0,0,156676,Utilities
PPO.GH,7.5,2011-06-16,20171115,0,0,0,160661,
PQ.AB,10.0,2010-08-19,20170901,0,0,0,25874,Petroleum and Natural Gas
PRU.AA,4.5,2011-11-16,20211116,0,0,0,143356,Insurance
PRU.AB,5.8,2011-11-16,20411116,0,0,0,143356,Insurance
PRU.GAA,5.4,2007-03-01,20140315,0,0,0,143356,Insurance
PRU.GAB,5.75,2007-03-01,20220315,0,0,0,143356,Insurance
PRU.GAC,5.85,2007-03-01,20320315,0,0,0,143356,Insurance
PRU.GAD,5.4,2007-03-08,20140315,0,0,0,143356,Insurance
PRU.GAE,5.6,2007-03-08,20190315,0,0,0,143356,Insurance
PRU.GAF,5.8,2007-03-08,20320315,0,0,0,143356,Insurance
PRU.GAG,5.3,2007-03-15,20140315,0,0,0,143356,Insurance
PRU.GAH,5.5,2007-03-15,20170315,0,0,0,143356,Insurance
PRU.GAI,5.8,2007-03-15,20320315,0,0,0,143356,Insurance
PRU.GAJ,5.3,2007-03-22,20140315,0,0,0,143356,Insurance
PRU.GAK,5.55,2007-03-22,20190315,0,0,0,143356,Insurance
PRU.GAL,5.8,2007-03-22,20320315,0,0,0,143356,Insurance
PRU.GAN,5.65,2007-03-29,20190315,0,0,0,143356,Insurance
PRU.GAO,5.8,2007-03-29,20320315,0,0,0,143356,Insurance
PRU.GAQ,5.7,2007-04-05,20220415,0,0,0,143356,Insurance
PRU.GAR,5.85,2007-04-05,20320415,0,0,0,143356,Insurance
PRU.GAS,6.0,2007-03-30,20370315,0,0,0,143356,Insurance
PRU.GAU,5.75,2007-04-12,20220415,0,0,0,143356,Insurance
PRU.GAV,5.9,2007-04-12,20320415,0,0,0,143356,Insurance
PRU.GAX,5.85,2007-04-19,20220415,0,0,0,143356,Insurance
PRU.GAY,6.0,2007-04-19,20320415,0,0,0,143356,Insurance
PRU.GAZ,6.0,2007-04-19,20370415,0,0,0,143356,Insurance
PRU.GBA,6.0,2007-04-19,20370415,0,0,0,143356,Insurance
PRU.GBB,0.0,2006-12-12,20361212,0,0,1,143356,Insurance
PRU.GBD,5.7,2007-04-26,20190415,0,0,0,143356,Insurance
PRU.GBE,5.95,2007-04-26,20320415,0,0,0,143356,Insurance
PRU.GBG,5.7,2007-05-03,20220515,0,0,0,143356,Insurance
PRU.GBO,5.75,2007-06-21,20130615,0,0,0,143356,Insurance
PRU.GBQ,6.35,2007-06-21,20320615,0,0,0,143356,Insurance
PRU.GBR,6.1,2007-06-19,20170615,0,0,0,143356,Insurance
PRU.GBV,6.4,2007-06-28,20370615,0,0,0,143356,Insurance
PRU.GBW,5.85,2007-07-06,20140715,0,0,0,143356,Insurance
PRU.GBX,6.25,2007-07-06,20220715,0,0,0,143356,Insurance
PRU.GBY,6.4,2007-07-06,20320715,0,0,0,143356,Insurance
PRU.GBZ,6.0,2007-07-12,20170715,0,0,0,143356,Insurance
PRU.GCB,5.7,2007-07-19,20120715,0,0,0,143356,Insurance
PRU.GCC,6.35,2007-07-19,20220715,0,0,0,143356,Insurance
PRU.GCD,6.45,2007-07-19,20320715,0,0,0,143356,Insurance
PRU.GCE,5.6,2007-07-26,20120715,0,0,0,143356,Insurance
PRU.GCF,6.3,2007-07-26,20220715,0,0,0,143356,Insurance
PRU.GCG,6.4,2007-07-26,20320715,0,0,0,143356,Insurance
PRU.GCJ,6.3,2007-08-02,20320816,0,0,0,143356,Insurance
PRU.GCL,6.3,2007-08-09,20220815,0,0,0,143356,Insurance
PRU.GCM,6.4,2007-08-09,20320816,0,0,0,143356,Insurance
PRU.GCO,6.2,2007-08-16,20220815,0,0,0,143356,Insurance
PRU.GCP,6.3,2007-08-16,20320816,0,0,0,143356,Insurance
PRU.GCS,6.35,2007-08-23,20320816,0,0,0,143356,Insurance
PRU.GCT,5.65,2007-08-30,20140815,0,0,0,143356,Insurance
PRU.GCU,6.2,2007-08-30,20220815,0,0,0,143356,Insurance
PRU.GCW,6.25,2007-09-07,20220915,0,0,0,143356,Insurance
PRU.GCX,6.35,2007-09-07,20320915,0,0,0,143356,Insurance
PRU.GDA,6.0,2007-09-13,20190916,0,0,0,143356,Insurance
