bond_sym_id	coupon_rate	issue_date	maturity_date	unsecured_indicator	junior_indicator	convertible_indicator
PPE.GN	7	20030711	20130415	0	0	0
PPG.GA	9	20020701	20210501	0	0	0
PPG.GC	7.375	20020701	20160601	1	0	0
PPG.GF	6.875	20020701	20171101	1	0	0
PPG.GJ	5.75	20080318	20130315	0	0	0
PPG.GK	6.65	20080318	20180315	0	0	0
PPG.GL	7.7	20080318	20380315	0	0	0
PPG.GM	3.6	20101112	20201115	0	0	0
PPL.HZ	5.4	20040819	20140815	0	0	0
PPL.IA	5.7	20051026	20351015	1	0	0
PPL.IB	6.2	20060518	20160515	0	0	0
PPL.IC	6	20061214	20361215	0	0	0
PPL.IG	6.5	20080314	20180501	0	0	0
PPL.IH	6.3	20080721	20130715	0	0	0
PPL.IR	4.6	20111216	20211215	0	0	0
PPO.GH	7.5	20110616	20171115	0	0	0
PQ.AB	10	20100819	20170901	0	0	0
PRHC.GE	7.5	20030527	20130601	0	1	0
PRU.AA	4.5	20111116	20211116	0	0	0
PRU.AB	5.8	20111116	20411116	0	0	0
PRU.GAA	5.4	20070301	20140315	0	0	0
PRU.GAB	5.75	20070301	20220315	0	0	0
PRU.GAC	5.85	20070301	20320315	0	0	0
PRU.GAD	5.4	20070308	20140315	0	0	0
PRU.GAE	5.6	20070308	20190315	0	0	0
PRU.GAF	5.8	20070308	20320315	0	0	0
PRU.GAG	5.3	20070315	20140315	0	0	0
PRU.GAH	5.5	20070315	20170315	0	0	0
PRU.GAI	5.8	20070315	20320315	0	0	0
PRU.GAJ	5.3	20070322	20140315	0	0	0
PRU.GAK	5.55	20070322	20190315	0	0	0
PRU.GAL	5.8	20070322	20320315	0	0	0
PRU.GAN	5.65	20070329	20190315	0	0	0
PRU.GAO	5.8	20070329	20320315	0	0	0
PRU.GAQ	5.7	20070405	20220415	0	0	0
PRU.GAR	5.85	20070405	20320415	0	0	0
PRU.GAS	6	20070330	20370315	0	0	0
PRU.GAU	5.75	20070412	20220415	0	0	0
PRU.GAV	5.9	20070412	20320415	0	0	0
PRU.GAX	5.85	20070419	20220415	0	0	0
PRU.GAY	6	20070419	20320415	0	0	0
PRU.GAZ	6	20070419	20370415	0	0	0
PRU.GBA	6	20070419	20370415	0	0	0
PRU.GBB	0	20061212	20361212	0	0	1
PRU.GBD	5.7	20070426	20190415	0	0	0
PRU.GBE	5.95	20070426	20320415	0	0	0
PRU.GBG	5.7	20070503	20220515	0	0	0
PRU.GBO	5.75	20070621	20130615	0	0	0
PRU.GBQ	6.35	20070621	20320615	0	0	0
PRU.GBR	6.1	20070619	20170615	0	0	0
PRU.GBV	6.4	20070628	20370615	0	0	0
PRU.GBW	5.85	20070706	20140715	0	0	0
PRU.GBX	6.25	20070706	20220715	0	0	0
PRU.GBY	6.4	20070706	20320715	0	0	0
PRU.GBZ	6	20070712	20170715	0	0	0
PRU.GCB	5.7	20070719	20120715	0	0	0
PRU.GCC	6.35	20070719	20220715	0	0	0
PRU.GCD	6.45	20070719	20320715	0	0	0
PRU.GCE	5.6	20070726	20120715	0	0	0
PRU.GCF	6.3	20070726	20220715	0	0	0
PRU.GCG	6.4	20070726	20320715	0	0	0
PRU.GCJ	6.3	20070802	20320816	0	0	0
PRU.GCL	6.3	20070809	20220815	0	0	0
PRU.GCM	6.4	20070809	20320816	0	0	0
PRU.GCO	6.2	20070816	20220815	0	0	0
PRU.GCP	6.3	20070816	20320816	0	0	0
PRU.GCS	6.35	20070823	20320816	0	0	0
PRU.GCT	5.65	20070830	20140815	0	0	0
PRU.GCU	6.2	20070830	20220815	0	0	0
PRU.GCW	6.25	20070907	20220915	0	0	0
PRU.GCX	6.35	20070907	20320915	0	0	0
PRU.GDA	6	20070913	20190916	0	0	0
PRU.GDB	6.3	20070913	20370915	0	0	0
PRU.GDC	5.05	20070920	20130916	0	0	0
PRU.GDD	6	20070920	20220915	0	0	0
PRU.GDE	6.2	20070920	20370915	0	0	0
PRU.GDG	6.2	20070927	20220915	0	0	0
PRU.GDH	6.4	20070927	20370915	0	0	0
PRU.GDI	6	20071004	20171016	0	0	0
PRU.GDJ	6.25	20071004	20221017	0	0	0
PRU.GDK	6.5	20071004	20371015	0	0	0
PRU.GDL	6	20071012	20181015	0	0	0
PRU.GDM	6.15	20071012	20221017	0	0	0
PRU.GDN	6.4	20071012	20371015	0	0	0
PRU.GDQ	6.05	20071018	20181015	0	0	0
PRU.GDR	6.3	20071018	20371015	0	0	0
PRU.GDT	6.3	20071025	20371015	0	0	0
PRU.GDU	6	20071025	20181015	0	0	0
PRU.GDW	5	20071101	20121115	0	0	0
PRU.GDX	6.15	20071101	20371116	0	0	0
PRU.GDZ	5	20071108	20130515	0	0	0
PRU.GEC	6.15	20071108	20371116	0	0	0
PRU.GEE	6	20071116	20231115	0	0	0
PRU.GEF	6.1	20071116	20371116	0	0	0
PRU.GEG	5.2	20071116	20141117	0	0	0
PRU.GEJ	6.2	20071123	20371116	0	0	0
PRU.GEL	6.05	20071206	20221215	0	0	0
PRU.GEO	6.15	20071206	20371215	0	0	0
PRU.GEP	6	20071203	20171201	0	0	0
PRU.GEQ	6.625	20071203	20371201	0	0	0
PRU.GES	6	20071213	20321215	0	0	0
PRU.GET	5.7	20071213	20221215	0	0	0
PRU.GEW	6.25	20071220	20221215	0	0	0
PRU.GEX	6.6	20071220	20371215	0	0	0
PRU.GEZ	6.25	20071227	20221215	0	0	0
PRU.GMB	6.15	20080117	20230117	0	0	0
PRU.GMC	5.15	20080111	20130115	0	0	0
PRU.GME	6	20080125	20230117	0	0	0
PRU.GMG	6	20080207	20230215	0	0	0
PRU.GMH	6	20080214	20230215	0	0	0
PRU.GMK	6	20080222	20230215	0	0	0
PRU.GML	4.65	20080228	20130215	0	0	0
PRU.GMN	6.25	20080228	20230215	0	0	0
PRU.GMO	5	20080306	20140317	0	0	0
PRU.GMQ	6.35	20080306	20230315	0	0	0
PRU.GMS	6	20080313	20230315	0	0	0
PRU.GMT	5	20080313	20150316	0	0	0
PRU.GMU	6.25	20080320	20230315	0	0	0
PRU.GMV	5.05	20080320	20150316	0	0	0
PRU.GMX	5	20080403	20140415	0	0	0
PRU.GMY	5.75	20080403	20180416	0	0	0
PRU.GMZ	6.1	20080403	20230417	0	0	0
PRU.GNA	3.41	20080410	20130410	0	0	0
PRU.GNB	6.1	20080410	20230417	0	0	0
PRU.GNC	5.75	20080410	20180416	0	0	0
PRU.GND	5	20080410	20150415	0	0	0
PRU.GNE	0	20071212	20371215	0	0	1
PRU.GNF	5.25	20080515	20150515	0	0	0
PRU.GNI	6.35	20080515	20280515	0	0	0
PRU.GNJ	6.4	20080515	20230515	0	0	0
PRU.GNK	5.05	20080522	20140515	0	0	0
PRU.GNM	6.25	20080522	20230515	0	0	0
PRU.GNN	3.408	20080602	20130610	0	0	0
PRU.GNR	5.25	20080530	20150515	0	0	0
PRU.GNT	6.4	20080530	20230515	0	0	0
PRU.GNU	5.25	20080605	20140616	0	0	0
PRU.GNW	6.4	20080605	20230615	0	0	0
PRU.GNX	5.3	20080612	20140616	0	0	0
PRU.GOA	6.55	20080612	20230615	0	0	0
PRU.GOD	5.35	20080619	20140616	0	0	0
PRU.GOE	6.7	20080619	20230615	0	0	0
PRU.GOI	5.8	20080626	20140616	0	0	0
PRU.GOK	6.85	20080626	20230615	0	0	0
PRU.GOL	5	20080710	20120716	0	0	0
PRU.GOM	5	20080717	20120716	0	0	0
PRU.GON	6	20080717	20160715	0	0	0
PRU.GOP	6.5	20080717	20230717	0	0	0
PRU.GOQ	5.15	20080724	20120716	0	0	0
PRU.GOR	6.3	20080724	20180716	0	0	0
PRU.GOS	6.55	20080724	20230717	0	0	0
PRU.GOT	5.4	20080731	20120716	0	0	0
PRU.GOV	6.5	20080731	20190715	0	0	0
PRU.GOW	2.71	20080728	20180810	0	0	0
PRU.GOW	2.92	20080728	20180810	0	0	0
PRU.GOW	3.252	20080728	20180810	0	0	0
PRU.GOW	3.48	20080728	20180810	0	0	0
PRU.GOW	3.756	20080728	20180810	0	0	0
PRU.GOW	4.386	20080728	20180810	0	0	0
PRU.GOW	4.47	20080728	20180810	0	0	0
PRU.GOW	4.791	20080728	20180810	0	0	0
PRU.GOW	4.825	20080728	20180810	0	0	0
PRU.GOW	4.859	20080728	20180810	0	0	0
PRU.GOW	5.213	20080728	20180810	0	0	0
PRU.GOW	4.408	20080728	20180810	0	0	0
PRU.GOW	4.414	20080728	20180810	0	0	0
PRU.GOY	6.25	20080807	20200817	0	0	0
PRU.GOZ	5.2	20080807	20120815	0	0	0
PRU.GPB	5.15	20080814	20120815	0	0	0
PRU.GPE	5.05	20080821	20120815	0	0	0
PRU.GPF	6.2	20080821	20180815	0	0	0
PRU.GPH	4.95	20080828	20120815	0	0	0
PRU.GPI	5.05	20080905	20120917	0	0	0
PRU.GPM	5	20080918	20120917	0	0	0
PRU.GPN	6.3	20080918	20180917	0	0	0
PRU.GPQ	5	20080925	20140915	0	0	0
PRU.GPS	5.5	20081002	20131015	0	0	0
PRU.GPT	6.2	20090608	20150115	0	0	0
PRU.GPU	7.375	20090608	20190615	0	0	0
PRU.GPV	3.625	20090915	20120917	0	0	0
PRU.GPX	2.75	20100114	20130114	0	0	0
PRU.GQC	6.625	20100621	20400621	0	0	0
PRU.GQE	4.5	20101118	20201115	0	0	0
PRU.GQF	6.2	20101118	20401115	0	0	0
PRU.GQH	3	20110512	20160512	0	0	0
PRU.GQI	5.625	20110512	20410512	0	0	0
PRU.GR	4.5	20030707	20130715	1	0	0
PRU.GS	5.75	20030707	20330715	0	0	0
PRU.GW	5.35	20040408	20190415	0	0	0
PRU.GX	5.65	20040408	20290415	0	0	0
PRU.GY	4.75	20040401	20140401	1	0	0
PRU.HB	5.75	20040415	20240415	0	0	0
PRU.HF	5.75	20040422	20240415	0	0	0
PRU.HG	5.5	20040429	20170415	0	0	0
PRU.HH	5.88	20040429	20240415	0	0	0
PRU.HJ	5	20040429	20141015	0	0	0
PRU.HN	5.75	20040506	20190515	0	0	0
PRU.HP	5	20040513	20130515	0	0	0
PRU.HQ	5.75	20040513	20190515	0	0	0
PRU.HS	5.375	20040520	20130515	0	0	0
PRU.HT	6.05	20040520	20190515	0	0	0
PRU.HW	6	20040527	20180515	0	0	0
PRU.HZ	6	20040604	20180615	0	0	0
PRU.IH	5.5	20040624	20140615	0	0	0
PRU.IK	5.25	20040701	20130115	0	0	0
PRU.IL	6.125	20040701	20240715	0	0	0
PRU.IN	5.325	20040709	20130715	0	0	0
PRU.IO	6.2	20040709	20240715	0	0	0
PRU.IQ	5	20040715	20130115	0	0	0
PRU.IR	5.5	20040715	20160715	0	0	0
PRU.IT	5	20040722	20130115	0	0	0
PRU.IU	5.5	20040722	20160715	0	0	0
PRU.IW	5	20040729	20140715	0	0	0
PRU.IX	5.5	20040729	20170715	0	0	0
PRU.JC	5	20040812	20130215	0	0	0
PRU.JG	5.375	20040819	20160815	0	0	0
PRU.JN	5.5	20040902	20170915	0	0	0
PRU.JQ	5	20040910	20150915	0	0	0
PRU.JT	5.5	20040916	20170915	0	0	0
PRU.JY	5.5	20040923	20190915	0	0	0
PRU.JZ	5.1	20040920	20140920	1	0	0
PRU.KB	4.5	20040930	20120915	0	0	0
PRU.KC	5.5	20040930	20190915	0	0	0
PRU.KF	4.75	20041028	20141015	0	0	0
PRU.KG	5.6	20041028	20241015	0	0	0
PRU.KH	3.85	20041104	20141110	0	0	0
PRU.KK	5.6	20041104	20241115	0	0	0
PRU.KP	5	20041118	20151115	0	0	0
PRU.KQ	5.75	20041118	20241115	0	0	0
PRU.KU	5.65	20041126	20241115	0	0	0
PRU.KW	5.65	20041202	20241215	0	0	0
PRU.KY	5.05	20041209	20151215	0	0	0
PRU.KZ	5.75	20041209	20241215	0	0	0
PRU.LD	5.25	20041216	20161215	0	0	0
PRU.LE	5.65	20041216	20241215	0	0	0
PRU.LH	5.55	20041223	20241215	0	0	0
PRU.LN	5	20050106	20160115	0	0	0
PRU.LO	5.625	20041230	20241215	0	0	0
PRU.LQ	4.8	20050113	20150115	0	0	0
PRU.LR	5.75	20050113	20300115	0	0	0
PRU.LV	5.6	20050121	20250115	0	0	0
PRU.LY	5.15	20050127	20170115	0	0	0
PRU.MB	4.45	20050203	20130215	0	0	0
PRU.MC	5.45	20050203	20300215	0	0	0
PRU.ME	5	20050210	20160215	0	0	0
PRU.MF	5.55	20050210	20300215	0	0	0
PRU.MG	3.4	20050217	20150210	1	0	0
PRU.MI	4.85	20050217	20150215	0	0	0
PRU.MJ	5.25	20050217	20250215	0	0	0
PRU.ML	5	20050225	20170215	0	0	0
PRU.MM	5.5	20050225	20300215	0	0	0
PRU.MN	3.24	20050303	20150310	1	0	0
PRU.MQ	5.35	20050303	20200315	0	0	0
PRU.MR	4.6	20050310	20130315	0	0	0
PRU.MS	5.2	20050310	20170315	0	0	0
PRU.MT	5.45	20050310	20250315	0	0	0
PRU.MU	3.08	20050317	20150310	1	0	0
PRU.MU	3.42	20050317	20150310	1	0	0
PRU.MX	5.55	20050317	20300315	0	0	0
PRU.NB	5.75	20050324	20300315	0	0	0
PRU.ND	5.75	20050331	20300315	0	0	0
PRU.NH	5.8	20050407	20250415	0	0	0
PRU.NK	5.7	20050414	20300415	0	0	0
PRU.NN	5.7	20050421	20300415	0	0	0
PRU.NQ	5.6	20050428	20300415	0	0	0
PRU.NT	5.5	20050505	20250515	0	0	0
PRU.NY	5.65	20050519	20300515	0	0	0
PRU.NZ		20050512	20150512	0	0	0
PRU.OB	5.35	20050526	20200515	0	0	0
PRU.OD	5.3	20050603	20200615	0	0	0
PRU.OG	5.35	20050609	20300615	0	0	0
PRU.OI	4.75	20050613	20150613	0	0	0
PRU.OJ	5.4	20050613	20350613	0	0	0
PRU.OL	5.45	20050623	20300615	0	0	0
PRU.OM	3.22	20050630	20150610	0	0	0
PRU.OM	3.56	20050630	20150610	0	0	0
PRU.OP	5	20050630	20130615	0	0	0
PRU.OQ	5.5	20050630	20300615	0	0	0
PRU.OS	5.25	20050708	20250715	0	0	0
PRU.OX	5.35	20050721	20200715	0	0	0
PRU.PA	5.5	20050728	20300715	0	0	0
PRU.PD	5.55	20050804	20300815	0	0	0
PRU.PI	5.5	20050818	20250815	0	0	0
PRU.PL	1.97	20050901	20150910	1	0	0
PRU.PL	3.17	20050901	20150910	1	0	0
PRU.PL	3.51	20050901	20150910	1	0	0
PRU.PP	4.55	20050909	20120915	0	0	0
PRU.PR	5.3	20050915	20250915	0	0	0
PRU.PT	5.2	20050922	20150915	0	0	0
PRU.PU	5.55	20050922	20300915	0	0	0
PRU.PV	4.55	20050929	20120915	0	0	0
PRU.PW	5.6	20050929	20300915	0	0	0
PRU.PX	5.2	20050929	20150915	0	0	0
PRU.QB	5.65	20051006	20301015	0	0	0
PRU.QF	5.75	20051014	20301015	0	0	0
PRU.QJ	5.65	20051020	20251015	0	0	0
PRU.QN	5.8	20051027	20301015	0	0	0
PRU.QO	1.96007	20051101	20201102	0	0	0
PRU.QO	2.16957	20051101	20201102	0	0	0
PRU.QO	2.72952	20051101	20201102	0	0	0
PRU.QO	2.8351	20051101	20201102	0	0	0
PRU.QO	3.63599	20051101	20201102	0	0	0
PRU.QO	3.86252	20051101	20201102	0	0	0
PRU.QO	3.91016	20051101	20201102	0	0	0
PRU.QO	3.93897	20051101	20201102	0	0	0
PRU.QO	4.04113	20051101	20201102	0	0	0
PRU.QO	4.07051	20051101	20201102	0	0	0
PRU.QO	4.07462	20051101	20201102	0	0	0
PRU.QO	4.46274	20051101	20201102	0	0	0
PRU.QO	4.52247	20051101	20201102	0	0	0
PRU.QO	4.87155	20051101	20201102	0	0	0
PRU.QO	3.66434	20051101	20201102	0	0	0
PRU.QR	5.75	20051103	20301115	0	0	0
PRU.TU	5.875	20051110	20301115	0	0	0
PRU.TV	1.97	20051117	20151110	1	0	0
PRU.TV	2.18	20051117	20151110	1	0	0
PRU.TV	3.67	20051117	20151110	1	0	0
PRU.TY	6	20051117	20301115	0	0	0
PRU.UC	6	20051125	20301115	0	0	0
PRU.UE	5	20051201	20151215	0	0	0
PRU.UK	5.05	20051222	20121215	0	0	0
PRU.UP	5.8	20060112	20310115	0	0	0
PRU.US	5.8	20060120	20310115	0	0	0
PRU.UV	5.5	20060126	20160115	0	0	0
PRU.UW	5.75	20060126	20310115	0	0	0
PRU.UY	5.8	20060202	20310215	0	0	0
PRU.VC	5.85	20060302	20260315	0	0	0
PRU.VF	5.9	20060309	20310315	0	0	0
PRU.VI	6	20060316	20310315	0	0	0
PRU.VL	6.05	20060323	20310315	0	0	0
PRU.VP	5.95	20060330	20310315	0	0	0
PRU.VQ	5.9	20060323	20360317	0	0	0
PRU.VR	5.5	20060323	20160315	0	0	0
PRU.VU	6.05	20060406	20310415	0	0	0
PRU.VY	6.2	20060413	20310415	0	0	0
PRU.WC	6.25	20060420	20310415	0	0	0
PRU.WF	6.3	20060518	20310515	0	0	0
PRU.WJ	6.4	20060525	20310515	0	0	0
PRU.WM	6.3	20060602	20310615	0	0	0
PRU.WP	6.25	20060608	20260615	0	0	0
PRU.WS	6.3	20060615	20310615	0	0	0
PRU.WW	6.35	20060622	20310615	0	0	0
PRU.WZ	6.5	20060629	20310615	0	0	0
PRU.XC	6.5	20060706	20210715	0	0	0
PRU.XF	6.45	20060713	20210715	0	0	0
PRU.XH	6.5	20060720	20210715	0	0	0
PRU.XJ	6.4	20060727	20310715	0	0	0
PRU.XL	6.35	20060803	20310815	0	0	0
PRU.XM	6	20060810	20160815	0	0	0
PRU.XN	6.3	20060810	20310815	0	0	0
PRU.XO	5.8	20060914	20160915	0	0	0
PRU.XP	6	20060914	20210915	0	0	0
PRU.XQ	6.15	20060914	20310915	0	0	0
PRU.XS	6	20060921	20210915	0	0	0
PRU.XT	6.15	20060921	20310915	0	0	0
PRU.XU	6.05	20060928	20210915	0	0	0
PRU.XV	6.2	20060928	20310915	0	0	0
PRU.XW	5.85	20061005	20211015	0	0	0
PRU.XX	5.95	20061005	20311015	0	0	0
PRU.XY	5.95	20061013	20211015	0	0	0
PRU.XZ	6.05	20061013	20311015	0	0	0
PRU.YB	6.05	20061019	20211015	0	0	0
PRU.YC	6.15	20061019	20311015	0	0	0
PRU.YD	6.05	20061026	20211015	0	0	0
PRU.YE	6.15	20061026	20311015	0	0	0
PRU.YH	6.2	20061102	20311115	0	0	0
PRU.YK	6	20061109	20311115	0	0	0
PRU.YN	6.05	20061116	20311115	0	0	0
PRU.YP	5.95	20061124	20311115	0	0	0
PRU.YQ	5.9	20061130	20311115	0	0	0
PRU.YR	5.85	20061207	20311215	0	0	0
PRU.YS	5.75	20061207	20211215	0	0	0
PRU.YT	5.25	20061214	20131215	0	0	0
PRU.YU	5.7	20061214	20311215	0	0	0
PRU.YX	5.7	20061214	20361214	0	0	0
PRU.YZ	5.8	20061221	20311215	0	0	0
PRU.ZB	5.75	20061229	20211215	0	0	0
PRU.ZC	5.85	20061229	20311215	0	0	0
PRU.ZD	5.85	20070105	20320115	0	0	0
PRU.ZF	5.8	20070111	20220115	0	0	0
PRU.ZG	5.9	20070111	20320115	0	0	0
PRU.ZI	5.7	20070119	20220115	0	0	0
PRU.ZJ	5.8	20070119	20320115	0	0	0
PRU.ZL	5.8	20070125	20220115	0	0	0
PRU.ZM	5.9	20070125	20320115	0	0	0
PRU.ZP	5.9	20070201	20320215	0	0	0
PRU.ZS	6.05	20070208	20320215	0	0	0
PRU.ZV	6	20070215	20320215	0	0	0
PRU.ZX	5.5	20070223	20140215	0	0	0
PRU.ZZ	6	20070223	20320215	0	0	0
PSSI.GC	2.25	20040308	20240315	0	0	0
PSYS.GH	7.75	20090507	20150715	0	1	0
PTV.GF	7.95	20020701	20251215	0	0	0
PTV.GH	8.125	20020701	20170615	0	0	0
PTV.GI	8.375	20020701	20270415	0	0	0
PTV.GJ	5.875	20070625	20120715	0	0	0
PTV.GK	6.4	20070625	20180115	0	0	0
PULS.AC	7	20091222	20141215	0	0	0
PVA.GB	10.375	20090615	20160615	0	0	0
PVA.GD	7.25	20110413	20190415	0	0	0
PVH.GA	7.75	20020701	20231115	0	0	0
PVH.GG	7.375	20100506	20200515	0	0	0
PVN.GG	1.75	20040319	20160315	0	0	0
PVTB.GD	3.625	20070314	20270315	0	1	0
PWAV.GD	1.875	20041110	20241115	1	1	1
PWAV.GF	3.875	20070924	20271001	1	1	1
PX.GL	3.95	20030530	20130601	1	0	0
PX.GN	5.375	20061102	20161101	0	0	0
PX.GO	5.2	20070315	20170315	0	0	0
PX.GP	5.25	20071113	20141115	0	0	0
PX.GQ	4.625	20080307	20150330	0	0	0
PX.GR	4.375	20090326	20140331	0	0	0
PX.GT	4.5	20090813	20190815	0	0	0
PX.GU	3.25	20090901	20150915	0	0	0
PX.GV	1.75	20091116	20121115	0	0	0
PX.GW	2.125	20100114	20130614	1	0	0
PX.GX	4.05	20110304	20210315	1	0	0
PX.GY	3	20110906	20210901	1	0	0
PXD.GB	7.2	20020701	20280115	0	0	0
PXD.GE	5.875	20040715	20160715	0	0	0
PXD.GF	6.875	20060501	20180501	0	0	0
PXD.GG	6.65	20070312	20170315	0	0	0
PXD.GH	7.5	20091113	20200115	0	0	0
PXD.GS	2.875	20080122	20380115	0	0	0
PXLW.GB	1.75	20040518	20240515	1	1	1
QEP.AA	6.875	20100816	20210301	0	0	0
QUIX.GB	7	20050209	20250215	0	1	0
RAD.GE	7.7	20020701	20270215	0	0	0
RAD.GX	9.25	20031015	20130601	0	0	0
RAD.HA	7.5	20070221	20170301	0	0	0
RAD.HB	8.625	20070221	20150301	0	0	0
RAD.HD	9.375	20071203	20151215	0	0	0
RAD.HF	9.5	20071204	20170615	0	0	0
RAD.HL	8.5	20080529	20150515	0	0	0
RAD.HM	10.375	20080709	20160715	0	0	0
RAD.HO	9.75	20091001	20160612	0	0	0
RAD.HR	10.25	20100222	20191015	0	0	0
RAD.HU	8	20101222	20200815	0	0	0
RAH.GF	6.625	20100507	20390815	0	0	0
RAI.GD	7.25	20061207	20130601	0	0	0
RAI.GE	7.625	20061207	20160601	0	0	0
RAI.GF	7.75	20061207	20180601	0	0	0
RAI.GN	7.3	20061207	20150715	0	0	0
RAI.GP	6.75	20070621	20170615	0	0	0
RAI.GR	7.25	20070621	20370615	0	0	0
RAS.AA	7	20110321	20310401	0	0	1
RATE.AC	11.75	20110728	20150715	0	0	0
RBOS.GQ	5	20021002	20141001	0	1	0
RBOS.GR	4.7	20030703	20180703	0	1	0
RBOS.GS	5	20031112	20131112	0	1	0
RBOS.GU	5.05	20041208	20150108	0	1	0
RBOS.IE	6.4	20091021	20191021	0	0	0
RCII.GH	6.625	20110608	20201115	0	0	0
RDC3684638	5	20100830	20170901	0	0	0
RDEN.GC	7.75	20040622	20140115	0	1	0
RDEN.GD	7.375	20110318	20210315	0	0	0
RDN.GH	5.375	20050607	20150615	0	0	0
RDN.GI	3	20101115	20171115	0	0	1
RDRT.GA	6.5	20020701	20040901	0	1	0
REI.HP	7.625	20070613	20140615	0	0	0
REI.HQ	7.875	20070613	20170615	0	0	0
REI.HR	6.75	20041222	20141215	0	0	0
REP.GT	10	20020701	20281102	0	0	0
RF.GJ	7.375	20071210	20371210	1	1	0
RF.GP	7.75	20091110	20141110	0	0	0
RF.GV	5.75	20100426	20150615	0	0	0
RF.GW	4.875	20100426	20130426	0	0	0
RFMD.GH	1	20070404	20140415	0	1	0
RGA.AA	5	20110527	20210601	0	0	0
RGA.AB	6.45	20091106	20191115	0	0	0
RGA.GD	5.625	20070309	20170315	0	0	0
RGSP.GA	5	20090714	20140715	0	0	0
RIG.GK	7.45	20020701	20270415	0	0	0
RIG.GL	8	20020701	20270415	0	0	0
RIG.GP	7.5	20020701	20310415	0	0	0
RIG.GV	7.375	20020701	20180415	0	0	0
RIG.GX	6.8	20071211	20380315	0	0	0
RIG.GY	5.25	20071211	20130315	0	0	0
RIG.GZ	6	20071211	20180315	0	0	0
RIG.HA	1.5	20071211	20371215	0	0	0
RIG.HB	1.625	20071211	20371215	0	0	1
RIG.HC	1.5	20071211	20371215	0	0	0
RIG.HD	4.95	20100921	20151115	0	0	0
RIG.HE	6.5	20100921	20201115	0	0	0
RIG.HF	5.55	20111205	20161215	0	0	0
RIG.HF	5.8	20111205	20161215	0	0	0
RIG.HF	6.8	20111205	20161215	0	0	0
RIG.HF	5.05	20111205	20161215	0	0	0
RIG.HG	6.875	20111205	20211215	0	0	0
RIG.HG	7.125	20111205	20211215	0	0	0
RIG.HG	8.125	20111205	20211215	0	0	0
RIG.HG	8.375	20111205	20211215	0	0	0
RIG.HG	6.375	20111205	20211215	0	0	0
RIG.HH	7.85	20111205	20411215	0	0	0
RIG.HH	8.1	20111205	20411215	0	0	0
RIG.HH	9.1	20111205	20411215	0	0	0
RIG.HH	9.35	20111205	20411215	0	0	0
RIG.HH	7.35	20111205	20411215	0	0	0
RJF.AA	8.6	20090820	20190815	0	0	0
RJF.AB	4.25	20110411	20160415	0	0	0
RKT.GC	5.625	20030307	20130315	0	0	0
RKT.GE	9.25	20090304	20160315	0	0	0
RLI.GA	5.95	20031212	20140115	0	0	0
RMBS.GC	5	20090629	20140615	0	0	0
RNOW.GB	2.5	20101122	20301115	0	0	0
ROH.GK	5.6	20070910	20130315	0	0	0
ROH.GL	6	20070910	20170915	0	0	0
ROK.GC	6.7	20020701	20280115	0	0	0
ROK.GD	5.2	20020701	20980115	0	0	0
ROK.GE	5.65	20071203	20171201	0	0	0
ROK.GF	6.25	20071203	20371201	0	0	0
ROP.GD	6.625	20080804	20130815	0	0	0
ROP.GE	6.25	20090902	20190901	0	0	0
ROSE.AC	9.5	20100921	20180415	0	0	0
ROVI.AB	2.625	20100317	20400215	0	0	0
RPM.GE	6.25	20040713	20131215	0	0	0
RPM.GI	6.5	20080220	20180215	0	0	0
RPM.GJ	6.125	20091009	20191015	0	0	0
RRA.GC	9.25	20091202	20170701	0	0	0
RRC.GE	6.375	20050309	20150315	0	1	0
RRC.GF	6.375	20050519	20150315	0	1	0
RRC.GG	7.5	20060523	20160515	0	1	0
RRD.AA	7.625	20100621	20200615	0	0	0
RSCR.GG	7.75	20060324	20131015	0	0	0
RSG.GE	6.086	20050716	20350315	0	0	0
RSG.GL	5.5	20100802	20190915	0	0	0
RSG.GM	6.2	20100802	20400301	0	0	0
RSG.GN	5.25	20100802	20211115	0	0	0
RSG.GO	5	20100802	20200301	0	0	0
RSG.GP	3.8	20110509	20180515	0	0	0
RSG.GQ	4.75	20110509	20230515	0	0	0
RSG.GR	5.7	20110509	20410515	0	0	0
RSH.GL	6.75	20111108	20190515	0	0	0
RSYS.GK	2.75	20080212	20130215	0	0	0
RTI.AA	3	20101214	20151201	0	0	0
RTK.GA	4	20060418	20130415	1	0	0
RTN.GE	7.2	20020701	20270815	0	0	0
RTN.GF	6.75	20020701	20180315	0	0	0
RTN.GK	7	20020701	20281101	0	0	0
RTN.GM	6.4	20020701	20181215	0	0	0
RTN.GV	5.375	20030328	20130401	0	0	0
RTN.GY	4.4	20091119	20200215	0	0	0
RTN.GZ	4.875	20101020	20401015	0	0	0
RTN.HA	1.625	20101020	20151015	0	0	0
RTN.HB	3.125	20101020	20201015	0	0	0
RTN.HC	1.4	20111206	20141215	0	0	0
RTN.HD	4.7	20111206	20411215	0	0	0
RYL.GI	5.375	20050111	20150115	0	0	0
RYL.GK	6.875	20060606	20130615	0	0	0
RYL.GL	8.4	20090505	20170515	0	0	0
RYL.GM	6.625	20100429	20200501	0	0	0
S.HM	6	20061120	20161201	0	0	0
S.HY	6.875	20031021	20131031	0	0	0
S.IR	5.95	20040319	20140315	0	0	0
S.ST	8.375	20090813	20170815	0	0	0
SACU.GD	9.625	20100308	20161215	0	0	0
